 10,1.082838
 20,1.081201
 30,1.079512
 40,1.077927
 50,1.076437
 60,1.075039
 70,1.073726
 80,1.072492
 90,1.071333
 100,1.070243
 110,1.069217
 120,1.068251
 130,1.067342
 140,1.066484
 150,1.065675
 160,1.064910
 170,1.064188
 180,1.063505
 190,1.062858
 200,1.062245
 210,1.061664
 220,1.061113
 230,1.060589
 240,1.060092
 250,1.059619
 260,1.059169
 270,1.058740
 280,1.058332
 290,1.057942
 300,1.057570
 310,1.057215
 320,1.056875
 330,1.056551
 340,1.056240
 350,1.055942
 360,1.055657
 370,1.055383
 380,1.055121
 390,1.054868
 400,1.054626
 410,1.054394
 420,1.054170
 430,1.053954
 440,1.053746
 450,1.053546
 460,1.053354
 470,1.053168
 480,1.052988
 490,1.052815
 500,1.052647
 510,1.052485
 520,1.052329
 530,1.052177
 540,1.052031
 550,1.051889
 560,1.051751
 570,1.051618
 580,1.051488
 590,1.051363
 600,1.051241
 610,1.051123
 620,1.051008
 630,1.050896
 640,1.050788
 650,1.050682
 660,1.050579
 670,1.050479
 680,1.050382
 690,1.050287
 700,1.050195
 710,1.050105
 720,1.050017
 730,1.049932
 740,1.049848
 750,1.049767
 760,1.049687
 770,1.049610
 780,1.049534
 790,1.049460
 800,1.049388
 810,1.049317
 820,1.049248
 830,1.049180
 840,1.049114
 850,1.049049
 860,1.048986
 870,1.048924
 880,1.048864
 890,1.048804
 900,1.048746
 910,1.048689
 920,1.048633
 930,1.048578
 940,1.048524
 950,1.048471
 960,1.048419
 970,1.048369
 980,1.048319
 990,1.048270
 1000,1.048222
 1010,1.048174
 1020,1.048128
 1030,1.048082
 1040,1.048037
 1050,1.047993
 1060,1.047950
 1070,1.047907
 1080,1.047865
 1090,1.047824
 1100,1.047783
 1110,1.047743
 1120,1.047704
 1130,1.047665
 1140,1.047626
 1150,1.047589
 1160,1.047552
 1170,1.047515
 1180,1.047479
 1190,1.047443
 1200,1.047407
 1210,1.047373
 1220,1.047338
 1230,1.047304
 1240,1.047270
 1250,1.047237
 1260,1.047204
 1270,1.047172
 1280,1.047140
 1290,1.047108
 1300,1.047076
 1310,1.047045
 1320,1.047014
 1330,1.046983
 1340,1.046952
 1350,1.046922
 1360,1.046892
 1370,1.046862
 1380,1.046832
 1390,1.046803
 1400,1.046773
 1410,1.046744
 1420,1.046714
 1430,1.046685
 1440,1.046656
 1450,1.046627
 1460,1.046598
 1470,1.046569
 1480,1.046540
 1490,1.046511
 1500,1.046482
 1510,1.046453
 1520,1.046423
 1530,1.046394
 1540,1.046364
 1550,1.046334
 1560,1.046304
 1570,1.046274
 1580,1.046243
 1590,1.046212
 1600,1.046181
 1610,1.046149
 1620,1.046117
 1630,1.046084
 1640,1.046051
 1650,1.046017
 1660,1.045982
 1670,1.045947
 1680,1.045911
 1690,1.045874
 1700,1.045835
 1710,1.045797
 1720,1.045756
 1730,1.045715
 1740,1.045672
 1750,1.045628
 1760,1.045582
 1770,1.045534
 1780,1.045485
 1790,1.045433
 1800,1.045380
 1810,1.045323
 1820,1.045265
 1830,1.045203
 1840,1.045139
 1850,1.045071
 1860,1.044999
 1870,1.044924
